1.44494986326081+0.559594486506443i 1.50946672624127+1.05911415537709i 1.67256911850679+2.25385447468846i
1.44806843836223+0.55906445238013i 1.51258485952265+1.05938553358998i 1.67584672257547+2.25621337840687i
1.45118371373461+0.558536671017447i 1.51569829174966+1.05965703106259i 1.67911892155802+2.258568206124i
1.45429337131404+0.558011243143283i 1.51880704214027+1.0599286600077i 1.68238571400517+2.26091896447022i
1.45739960677552+0.557488028205619i 1.52191134869016+1.06020044963471i 1.68564717335085+2.26326569922203i
1.46049995476011+0.55696597734376i 1.52501104877846+1.06047240832322i 1.68890329584673+2.26560843459361i
1.4636001322824+0.556448256982652i 1.52810611992551+1.06074442821638i 1.69215411176058+2.26794715431068i
1.46669411438061+0.55593190305832i 1.53119675155775+1.06101659911994i 1.69539958177616+2.27028174193121i
1.46978424116878+0.555417419687455i 1.53428286308644+1.06128895377746i 1.69863988098614+2.27261255259823i
1.4728704605138+0.554905221459796i 1.53736451228752+1.06156137493455i 1.70187498131285+2.2749394650603i
1.47595251487683+0.554395206258237i 1.54044172400624+1.06183401319026i 1.70510488228127+2.27726245806446i
1.47903074282863+0.553887407694499i 1.54351451741918+1.06210674776464i 1.70832959707541+2.27958156533441i
1.48210481094921+0.553381812302721i 1.54658291964858+1.06237959469938i 1.71154918581817+2.28189679778947i
1.48517564975611+0.552878509750945i 1.54964689923458+1.06265263088393i 1.71476360334386+2.28420822650454i
1.48824215239218+0.552377170212137i 1.55270655168299+1.06292573732458i 1.7179729783455+2.28651580630334i
1.49130462168848+0.551877915469322i 1.55576185304745+1.06319899233594i 1.72117728731852+2.28881957975918i
1.49436334640348+0.551380836100983i 1.55881293329677+1.06347243749543i 1.72437656367253+2.29111955968779i
1.4974182164118+0.550885853383776i 1.56185953178301+1.06374588877369i 1.72757086932785+2.293415739003i
1.50046929494034+0.550393002077619i 1.56490184788963+1.06401952397455i 1.73076022581705+2.29570835420638i
1.50351643014321+0.549902257996894i 1.56794012928772+1.06429326534148i 1.73394451544842+2.29799708514354i
1.50655993288428+0.549413557212781i 1.57097409117464+1.06456719273449i 1.73712390033321+2.30028211269515i
1.5095996795538+0.548926893716541i 1.5740038995879+1.06484116484467i 1.74029835786446+2.30256344853444i
1.51263559828955+0.548442307665998i 1.57702933931838+1.0651153220787i 1.74346783501485+2.30484105573007i
1.51566783849628+0.547959740157849i 1.58005084390469+1.06538995813352i 1.74663251731478+2.30711504284888i
1.51869633815866+0.547479279955212i 1.58306801126222+1.06566394756292i 1.74979239685006+2.30938552531557i
1.5217210912575+0.547000645729212i 1.58608078346556+1.0659384066125i 1.75294744492778+2.31165229762386i
1.5247421516954+0.546524237160618i 1.5890897159235+1.06621301026096i 1.75609769854932+2.31391541714586i
1.52775997488047+0.546050110051291i 1.59209460081013+1.06648779282865i 1.75924337854601+2.31617523577171i
1.53077340696549+0.545577449035069i 1.59509555211485+1.0667625399393i 1.76238410817152+2.31843122236023i
1.53378341295111+0.545106878979573i 1.59809211860031+1.06703818897879i 1.76551989666405+2.32068351636272i
1.53679014052136+0.544638689362014i 1.60108464147971+1.06731259926326i 1.76865119587768+2.32293245316439i
1.53979312105813+0.544172313707326i 1.60407331715967+1.06758779017842i 1.77177782465569+2.32517782810319i
1.54279244174369+0.543707757113795i 1.60705795046438+1.06786308652558i 1.77489979417492+2.32741971869951i
1.54578829731702+0.543245088025138i 1.61003860592864+1.06813848356891i 1.77801713068229+2.32965800810926i
1.54878059579859+0.542784340487586i 1.61301529372353+1.06841400294758i 1.78112982400348+2.33189297232842i
1.55176934338274+0.542325611808109i 1.61598804345123+1.06868961699374i 1.78423790366711+2.3341244062516i
1.5547545926286+0.541868670863915i 1.61895685858946+1.06896534496166i 1.78734142030267+2.33635246706745i
1.55773659473524+0.541414191184216i 1.62192222061739+1.069240846057i 1.79044040361352+2.33857715506911i
1.56071433099606+0.540960963113596i 1.62488276341093+1.06951710848885i 1.79353488628531+2.34079845061598i
1.56368926753784+0.540510193618163i 1.62783989131462+1.06979316512517i 1.79662480426081+2.34301632369919i
1.5666605466413+0.540061039323618i 1.63079315781938+1.07006934073194i 1.79971029307151+2.34523087674888i
1.56962829288854+0.53961359309636i 1.63374259662324+1.07034558044419i 1.80279129256779+2.34744208100016i
1.57259266102294+0.53916821767913i 1.63668819028682+1.07062199815292i 1.80586779407893+2.34964986827026i
1.57555376610935+0.538724868975313i 1.63962997544048+1.0708984574619i 1.80893989950781+2.35185435571936i
1.57851139298963+0.538283158940804i 1.64256798737136+1.07117498661618i 1.81200761791546+2.35405557652103i
1.58146541452969+0.537843356888837i 1.64550226751255+1.07145166345467i 1.81507093853615+2.35625349920675i
1.58441639211448+0.537405316782738i 1.64843275138758+1.07172842530999i 1.81812993569672+2.35844816603016i
1.58736362551941+0.536969167546751i 1.65135963409966+1.07200528559369i 1.82118454243242+2.36063954401904i
1.5903079640168+0.536534862310172i 1.65428250727817+1.07228224971153i 1.82423482389305+2.36282770779933i
1.59324875793438+0.536102256289878i 1.65720181405062+1.07255931039504i 1.82728082291453+2.36501260475909i
1.59618631569994+0.535671312210378i 1.66011756362101+1.07283643385788i 1.83032249265299+2.36719428276238i
1.59912049494679+0.53524248372693i 1.66302937574297+1.07311372566491i 1.83335991747703+2.36937282748238i
1.60205139257717+0.534815555694769i 1.66593782190049+1.07339096396204i 1.83639309472645+2.37154815032053i
1.60497906549976+0.534390074909488i 1.66884228929296+1.07366850654265i 1.83942205352305+2.37372024885673i
1.6079033965165+0.533966545508192i 1.67174325698505+1.07394595403055i 1.84244704159021+2.37588950672995i
1.6108246058514+0.533544696830836i 1.67464086826433+1.07422364933304i 1.84546757931122+2.37805535290798i
1.61374254556044+0.533124531549311i 1.67753449450154+1.07450139243062i 1.84848395181464+2.38021807256363i
1.61665713772874+0.532706365691127i 1.68042471702982+1.07477920094084i 1.85149615431439+2.38237767958937i
1.61956873996053+0.532289748388759i 1.68331134258333+1.07505711046978i 1.85450422854872+2.38453419110112i
1.62247701602641+0.531874678988645i 1.68619442334094+1.07533511784037i 1.85750817232999+2.38668761370789i
1.62538213257555+0.531461686795713i 1.68907410440822+1.07561302577091i 1.86050766122053+2.38883767710511i
1.62828410960519+0.531050285330128i 1.69195005859146+1.0758913262934i 1.86350344598098+2.39098501673184i
1.63118294948305+0.530640624132213i 1.69482273515164+1.07616965408697i 1.86649504988162+2.39312914331658i
1.63407868800441+0.53023263945764i 1.69769163833608+1.0764479109203i 1.86948269294678+2.39527040967756i
1.63697098350392+0.529826282805419i 1.70055720202477+1.07672633475937i 1.87246672243788+2.39740894249811i
1.63986064777287+0.529421752351635i 1.70341930614626+1.07700484367366i 1.87544586501767+2.39954377494676i
1.64274694849894+0.529018766895677i 1.70627798291638+1.07728344887268i 1.87842144081356+2.40167592709509i
1.6456301706651+0.528617469704698i 1.70913312328836+1.07756216766059i 1.88139304867698+2.40380517205445i
1.64851038118845+0.528217878248391i 1.7119849694408+1.07784086931313i 1.88436069823212+2.40593139484325i
1.65138732965436+0.527820191771998i 1.71483336091262+1.07811971463404i 1.8873244029708+2.40805468409774i
1.6542615285427+0.527423708287746i 1.71767838501707+1.07839862800756i 1.8902841558265+2.41017502616576i
1.65713251730768+0.527029044276211i 1.72051991083488+1.0786775434052i 1.89324037375002+2.41229269470041i
1.66000050171093+0.526636107696449i 1.72335826500562+1.07895673612221i 1.89619229844136+2.41440718027837i
1.66286542950756+0.52624476420445i 1.72619334425568+1.07923597988219i 1.89914038686508+2.41651875265768i
1.66572735220825+0.525855013532822i 1.72902469836051+1.07951513749151i 1.90208459255173+2.41862744470243i
1.66858634984952+0.525466835185365i 1.73185294736677+1.07979442637343i 1.90502493790144+2.42073326923091i
1.67144231013426+0.525080326766098i 1.73467786664887+1.08007384543695i 1.90796119207218+2.4228360450876i
1.67429528348804+0.524695400144178i 1.73749952107583+1.08035328696962i 1.91089387530658+2.42493615609688i
1.67714537587202+0.524311965323471i 1.74031797315119+1.0806328130253i 1.91382278490244+2.42703341583807i
1.67999283193246+0.523930374028835i 1.74313291079643+1.08091236694525i 1.91674822600717+2.42912800726163i
1.68283773390655+0.523549601303182i 1.745944806585+1.08119212196448i 1.91966956032629+2.43121961392022i
1.68567783428814+0.523171526646327i 1.74875346289181+1.08147184543424i 1.9225871128601+2.43330842488108i
1.68851623048316+0.522794551628314i 1.75155876531404+1.08175175693306i 1.92550093812587+2.4353944260873i
1.69135165316315+0.522419105052702i 1.75436080831712+1.08203167157277i 1.92841106168929+2.43747763579511i
1.69418417042675+0.52204523822855i 1.75715968925601+1.08231167875391i 1.93131714192728+2.43955792292687i
1.69701382768597+0.521672829105302i 1.75995540932332+1.08259170312271i 1.93421986204186+2.44163559492339i
1.69984063965393+0.521302040151021i 1.76274793298256+1.08287183082095i 1.93711889422995+2.44371054154214i
1.70266451356494+0.520932746597864i 1.7655373023016+1.08315201967598i 1.94001426901056+2.44578273691797i
1.70548561294407+0.520565076694244i 1.76832351055397+1.08343228383194i 1.94290598542661+2.44785218419452i
1.7083038281279+0.520198786593162i 1.77110657227409+1.08371261869036i 1.94579440654693+2.4499195090787i
1.71111926049545+0.519834091139279i 1.77388656000859+1.0839930100787i 1.9486788683909+2.45198352940603i
1.71393181094586+0.519470982721289i 1.77666326976289+1.0842734825952i 1.95155971953492+2.45404485407487i
1.7167416020153+0.51910927897718i 1.77943695501018+1.08455401210345i 1.95443699285935+2.45610347924535i
1.71954861844028+0.518749013750619i 1.78220761128143+1.08483464033771i 1.95731016141955+2.45815882217953i
1.72235280953773+0.518390300616497i 1.78497512178668+1.08511528169629i 1.96018072629721+2.46021236691776i
1.72515421009571+0.518033148517472i 1.78773956315554+1.08539602959064i 1.96304733005513+2.46226346483232i
1.72795286631527+0.517677413812925i 1.79050091976376+1.08567682048309i 1.96591036947947+2.46431146980936i
1.73074875259188+0.517323134472779i 1.79325929967823+1.08595759449714i 1.96876988296228+2.46635684617011i
1.73354202562606+0.516970243611977i 1.79601450818013+1.08623858391724i 1.97162588070069+2.46839959859893i
1.73633233883413+0.516618988707187i 1.79876677438997+1.08651956382923i 1.97447838773238+2.4704397384896i
1.73912010009085+0.51626904141516i 1.80151633439087+1.0868006065895i 1.97732741063431+2.47247728722416i
1.74190496314397+0.515920698775207i 1.80426215225415+1.08708168577062i 1.98017296001913+2.47451223430733i
1.74468735503489+0.515573599273997i 1.80700553185441+1.08736288154913i 1.98301504892673+2.47654461934865i
1.74746691290686+0.515228084051672i 1.80974580681941+1.08764411495174i 1.98585368631708+2.47857446281467i
1.75024380628974+0.514883912062044i 1.81248300100497+1.08792534931186i 1.9886889094958+2.48060171825433i
1.75301799931134+0.514541215105821i 1.81521738696979+1.08820668731626i 1.99152071095989+2.48262642574801i
1.75578956027493+0.514199973821043i 1.81794876947807+1.08848807722238i 1.99434911790316+2.4846485899149i
1.75855845361443+0.513860139359676i 1.82067707847781+1.08876956264966i 1.99717413627209+2.48666822583419i
1.76132466286284+0.513521618988106i 1.82340272911166+1.08905111253393i 1.9999957727806+2.48868534183122i
1.76408824471526+0.513184545481476i 1.82612541886598+1.08933268210772i 2.00281404097429+2.49069998245051i
1.76684921060894+0.512848897612752i 1.82884502243006+1.08961445204849i 2.00562897347269+2.49271206520788i
1.7696075686336+0.512514576867172i 1.83156183448371+1.08989592218235i 2.00844055995416+2.49472167662211i
1.77236328250251+0.512181711415032i 1.83427569468095+1.09017773643235i 2.01124881527682+2.49672881052576i
1.77511644920653+0.511850229203183i 1.83698672390331+1.0904595315798i 2.01405377800079+2.49873344206865i
1.77786693840312+0.511520052399743i 1.83969488846792+1.09074137879525i 2.0168554238048+2.50073565250925i
1.7806149148635+0.51119129981982i 1.84240023179367+1.09102326307046i 2.01965377677017+2.5027353977011i
1.7833602254986+0.510863876229995i 1.84510266666744+1.09130522624896i 2.02244884600187+2.50473271586099i
1.78610306544219+0.510537800195103i 1.84780229592433+1.09158723315781i 2.02524066894517+2.50672757737065i
1.78884330581548+0.510213118174554i 1.85049914591435+1.09186923277606i 2.02802923832714+2.50872001000122i
1.7915809819579+0.509889731515883i 1.85319309081982+1.09215140213085i 2.03081456176506+2.51071003087684i
1.79431601819205+0.509567595902444i 1.85588428041958+1.09243356039452i 2.03359666423282+2.51269763962837i
1.79704876589989+0.509247096790719i 1.85857267904599+1.09271576543038i 2.03637554878968+2.51468285375642i
1.79977885594095+0.508927746612521i 1.86125829595157+1.09299801884555i 2.0391512328553+2.51666564072667i
1.80250643122116+0.508609720588065i 1.86394119281558+1.09328031536892i 2.04192371189475+2.51864609061248i
1.80523141591892+0.508292945485548i 1.86662127463209+1.09356267443361i 2.04469301179297+2.52062416273143i
1.80795404712737+0.507977587600372i 1.86929858204631+1.09384515577452i 2.04745914027257+2.52259987428274i
1.81067414141417+0.507663502139574i 1.87197314821083+1.09412751557836i 2.05022210214284+2.52457322999588i
1.81339171110091+0.507350734339624i 1.87464492436481+1.09440997056882i 2.05298192550102+2.52654424128i
1.81610684975764+0.50703924879164i 1.87731406533522+1.09469255475428i 2.05573861285101+2.52851293256173i
1.81881948792997+0.506729069089117i 1.87998041250909+1.09497522295818i 2.05849217143823+2.53047926480499i
1.82152969641864+0.506420170411091i 1.88264422119495+1.09525783460415i 2.06124260629137+2.53244331270278i
1.82423744124772+0.506112551174949i 1.88530513843913+1.09554044447174i 2.06398995567076+2.53440502622926i
1.82694273285079+0.505806216224067i 1.88796342762219+1.09582322334657i 2.06673421211138+2.53636442930293i
1.82964561610836+0.505501189247756i 1.89061904796192+1.09610595036936i 2.06947537973903+2.53832155133336i
1.8323460301159+0.505197411780165i 1.89327200913124+1.09638879308241i 2.07221348719027+2.54027637577384i
1.83504405505981+0.504894861858007i 1.89592229417687+1.09667161672528i 2.07494854510396+2.54222890454165i
1.83773965675382+0.504593554644903i 1.89856991526085+1.09695451986774i 2.077680542071+2.54417918010011i
1.84043288463423+0.504293576548568i 1.901214925543+1.09723742498117i 2.0804095013386+2.54612719765919i
1.8431236990816+0.503994821453808i 1.90385728022921+1.09752047804067i 2.08313543895789+2.5480729809375i
1.84581211822146+0.503697305465543i 1.9064970225827+1.09780350463756i 2.08585843041764+2.55001650822287i
1.84849818147575+0.503400989163084i 1.90913414004966+1.09808653684851i 2.08857836699861+2.55195779005927i
1.85118186849637+0.503105959684683i 1.9117687050588+1.09836966751875i 2.09129529360828+2.55389683856049i
1.85386312378302+0.502812092847737i 1.91440057199261+1.09865282322245i 2.09400923863516+2.55583366413814i
1.85654211163324+0.502519538401104i 1.91702989837608+1.09893600642956i 2.09672020594615+2.55776826958852i
1.85921872148134+0.502228171566594i 1.91965664214592+1.09921923062049i 2.09942817884241+2.55970066127682i
1.86189301099813+0.501937998301312i 1.92228083937241+1.09950245979409i 2.10213323229491+2.5616308603202i
1.86456491398406+0.501649078646801i 1.92490248603713+1.09978578075722i 2.10483534381152+2.56355887271319i
1.86723453244573+0.501361323757196i 1.92752150272777+1.10006910897049i 2.10753451851434+2.56548470663287i
1.86990182781739+0.501074800708128i 1.93013796883988+1.10035249588893i 2.11023076332949+2.56740836939977i
1.87256679916609+0.500789445545793i 1.93275194689378+1.10063590447072i 2.11292419762628+2.5693300176496i
1.87522946555083+0.500505292534661i 1.93536338701453+1.10091934529596i 2.11561465139084+2.57124936261662i
1.87788982693934+0.500222318595123i 1.93797229728113+1.10120283650413i 2.11830216019945+2.57316655253772i
1.88054792619576+0.499940569173086i 1.94057870348069+1.1014863484062i 2.12098683567752+2.57508159982214i
1.88320371309722+0.499659963222586i 1.94318249644646+1.10176966531017i 2.123668616261+2.57699449454834i
1.88585724715165+0.499380511533557i 1.94578406345568+1.10205350824424i 2.12634755734793+2.57890527447115i
1.88850847107616+0.499102264865009i 1.94838297112157+1.10233713255244i 2.12902362934308+2.58081392161134i
1.89115745061587+0.498825172796336i 1.95097939911808+1.10262079912376i 2.13169686292463+2.58272045468411i
1.89380419258625+0.498549272906532i 1.95357334362391+1.10290445594712i 2.13436726939554+2.58462487655772i
1.89644867855055+0.498274486005346i 1.95616484093847+1.10318820654091i 2.13703484233684+2.586527192232i
1.89909091230447+0.49800087307939i 1.95875385258348+1.10347193157876i 2.13969958880648+2.58842741180462i
1.90173092056386+0.49772840058048i 1.96134044429882+1.10375571529811i 2.14236153793082+2.59032554327539i
1.90436868023061+0.497457080969493i 1.96392457880446+1.104039578161i 2.14502068919747+2.59222158770525i
1.90700425660411+0.497186884569032i 1.96650626881912+1.10432337454477i 2.14767705086056+2.59411555929009i
1.90963758234912+0.496917852471981i 1.96908555153158+1.10460725897192i 2.15033056537495+2.59600725862731i
1.91226870883661+0.496649912964205i 1.97166227328035+1.10489098977778i 2.15298138053217+2.5978971005219i
1.91489764018684+0.496383107815678i 1.97423686087685+1.10517515294629i 2.15562943945732+2.59978489389205i
1.91752438135629+0.496117444815648i 1.97680894037892+1.10545907960484i 2.15827480619411+2.60167082394449i
1.92014894796498+0.495852861229532i 1.97937857753107+1.10574308864805i 2.16091723268821+2.60355433079693i
1.92277130108134+0.495589448463934i 1.98194584804886+1.10602712888208i 2.1635571843189+2.60543617724929i
1.92539148697612+0.49532711588106i 1.98451077026161+1.10631116793746i 2.16619429021391+2.60731581270531i
1.92800951663506+0.495065836090393i 1.98707325399382+1.10659528389689i 2.16882866719685+2.60919341393035i
1.93062537533775+0.494805716867116i 1.98963347636196+1.10687934854077i 2.17146033526284+2.61106900836186i
1.93323906553893+0.494546671797113i 1.992191210593+1.10716352291734i 2.17408931901725+2.61294259630182i
1.9358506377771+0.494288749996622i 1.99474666772787+1.10744770225185i 2.17671561213574+2.6148141974791i
1.93846005304903+0.494031908159445i 1.99729975145984+1.10773189964333i 2.17933922841393+2.6166838275208i
1.94106733442633+0.493776135276171i 1.99985055393731+1.10801609416455i 2.18196017681663+2.61855147588326i
1.9436724784769+0.493521483280863i 2.002398993356+1.10830032665464i 2.18457847449702+2.62041714547947i
1.94627548899282+0.493267860273564i 2.00494507683377+1.10858462721162i 2.18719412044912+2.62228084296438i
1.9488763830032+0.49301534747536i 2.00748892625513+1.10886891742437i 2.18980711962031+2.62414256843011i
1.95147517907925+0.492763870123204i 2.01003041935625+1.10915323850958i 2.19241748498631+2.62600233708197i
1.95407185477972+0.492513468717644i 2.01256962008335+1.10943758551128i 2.19502521262358+2.62786014772228i
1.9566664487976+0.492264126452031i 2.01510651473394+1.10972194449257i 2.19763033171211+2.62971601724426i
1.95925893619209+0.492015856616769i 2.0176410973273+1.11000637236099i 2.20023282404564+2.63156994117177i
1.96184934305786+0.491768640377473i 2.02017345803993+1.11029079828328i 2.20283271669985+2.63342192863811i
1.964437670033+0.491522456559352i 2.02270350359888+1.11057522796609i 2.20543013358905+2.63527196044022i
1.96702389673378+0.491277338532372i 2.02523130977724+1.11085968359322i 2.2080248468362+2.63712009363373i
1.96960808177808+0.491033229441739i 2.02775687364662+1.11114416332628i 2.21061685815865+2.63896632030607i
1.9721901813428+0.490790164999662i 2.03028020054841+1.11142865558049i 2.21320640749461+2.64081062531855i
1.97477023879758+0.490548140140535i 2.03280124850762+1.11171318562785i 2.21579339524133+2.64265301930577i
1.97734823889935+0.490307171734064i 2.03532004997833+1.11199776610694i 2.21837782665466+2.64449351673273i
1.97992419158987+0.490067195618854i 2.03783661482613+1.11228229258056i 2.22095979370863+2.64633209929794i
1.98249810187603+0.489828261062541i 2.04035096906659+1.11256688815577i 2.22353899134905+2.64816883818671i
1.98506997637957+0.489590352793136i 2.04286311319334+1.11285150697657i 2.2261158066384+2.65000367267262i
1.98763983265818+0.489353411402587i 2.04537303925795+1.11313613344785i 2.22869009635513+2.65183663188507i
1.99020764835495+0.48911753435067i 2.04788076399244+1.11342078243136i 2.23126131111377+2.65366711120645i
1.99277346114783+0.488882649002218i 2.05038628623673+1.11370545067099i 2.23383126749081+2.65549692044268i
1.99533725204197+0.488648771852962i 2.05288962054425+1.11399013739464i 2.23639800959008+2.65732428651272i
1.99789904081041+0.488415896974354i 2.05539076909739+1.11427484166291i 2.2389622714298+2.65914978992755i
2.00045882213873+0.488184004957179i 2.05788973914281+1.11455956260481i 2.24152401816576+2.66097344954303i
2.00301661482467+0.487953129009836i 2.06038653832462+1.11484430670604i 2.24408289004777+2.6627947625435i
2.00557241951585+0.487723225644484i 2.06288116754766+1.11512906373225i 2.24663972609144+2.66461477096218i
2.00812623588699+0.487494295920866i 2.06537362670751+1.1154138355598i 2.24919410293109+2.66643294483144i
2.01067807996069+0.487266378792619i 2.06786394753534+1.11569862858988i 2.25174602508515+2.66824930036211i
2.01322793351773+0.487039410002451i 2.07035211851916+1.11598343202082i 2.25429549611219+2.67006383714136i
2.01577582401644+0.486813441553231i 2.07283814251778+1.1162682581768i 2.25684225903426+2.67187646373347i
2.01832175870865+0.486588425697027i 2.07532204323346+1.11655310126365i 2.25938684682922+2.67368737868i
2.02086572819986+0.486364392340487i 2.07780383034278+1.1168379588914i 2.26192976974282+2.67549713206668i
2.02340775113652+0.486141314326078i 2.08028347088028+1.11712282076894i 2.2644695571989+2.67730446065985i
2.02594781900849+0.485919204867144i 2.08276100367137+1.117407703659i 2.26700695168975+2.6791100084477i
2.02848595607823+0.485698053401725i 2.08523643091223+1.11769260806507i 2.26954194440187+2.68091377228538i
2.03102215045783+0.485477855981615i 2.08770974217157+1.11797752624599i 2.27207453085714+2.68271575636262i
2.03355641691227+0.485258609011235i 2.09018095637323+1.11826244791004i 2.27460470324818+2.68451596809142i
2.03608875619387+0.485040308497918i 2.09265008841306+1.11854738822471i 2.2771325153847+2.68631440824966i
2.03861917403717+0.484822952594541i 2.09511714008759+1.11883234726787i 2.27965688367332+2.68811027377577i
2.04114767961099+0.484606529614681i 2.09758209847519+1.1191173109465i 2.2821810006533+2.68990600388155i
2.04367427533514+0.484391050953279i 2.10004497078184+1.11940228655329i 2.28470165963461+2.69169917931922i
2.04619895553502+0.48417650388873i 2.10250579245346+1.11968728920435i 2.28721999141771+2.69349060765386i
2.04872174027901+0.483962889295405i 2.10496455922575+1.11997229340276i 2.2897348978397+2.69527967555337i
2.0512426408602+0.483750203674545i 2.10742126717599+1.12025730902242i 2.29224851161412+2.69706765271265i
2.05376163448896+0.483538445381626i 2.10987591666426+1.12054233666683i 2.29475981349212+2.69885394318144i
2.05627874359874+0.483327613448027i 2.11232854287833+1.12082737377873i 2.2972698095339+2.70063893614422i
2.0587939754092+0.48311769128305i 2.11477911767616+1.12111241187834i 2.29977646585714+2.70242169448397i
2.06130733334926+0.482908683134704i 2.11722765456673+1.12139747535045i 2.30228081396878+2.70420274002011i
2.0638188219889+0.482700586611665i 2.11967416179075+1.1216825384272i 2.30478285254304+2.70598207052356i
2.06632844560861+0.482493394642209i 2.1221186308937+1.1219676373525i 2.30728245837597+2.70775973617168i
2.06883621050923+0.482287109481066i 2.12456110605664+1.12225272288116i 2.30977987050607+2.70953565904641i
2.0714+0.4821i 2.127+1.225i 2.3123+2.7113i
